"result.1";"result.2";"result.3";"result.4";"result.5";"result.6";"result.7";"result.8";"result.9";"result.10";"result.11";"result.12";"result.13";"result.14";"result.15";"result.16";"result.17";"result.18";"result.19";"result.20";"result.21";"result.22";"result.23";"result.24";"result.25";"result.26";"result.27";"result.28";"result.29";"result.30";"result.31";"result.32";"result.33";"result.34";"result.35";"result.36";"result.37";"result.38";"result.39";"result.40";"result.41";"result.42";"result.43";"result.44";"result.45";"result.46";"result.47";"result.48";"result.49";"result.50";"result.51";"result.52";"result.53";"result.54";"result.55";"result.56";"result.57";"result.58";"result.59";"result.60";"result.61";"result.62"
2,09624989904425e-05;3,6951233580464e-05;2,82135216563792e-05;2,65859618701835e-05;6,25255430348848e-06;1,13372709910182e-05;1,45033399438665e-05;1,30161368322633e-05;9,2870863272143e-06;2,88467639694005e-06;5,04594523650403e-06;2,09228903031954e-05;5,48819659372756e-06;1,08734010840818e-05;3,05909212271024e-06;3,4704261737569e-06;1,17954564333625e-05;2,44298124452094e-05;1,39431652160595e-05;6,17092186012191e-06;1,31353436916597e-05;2,05849680983793e-05;9,2360598974171e-06;1,05033764002697e-05;1,45072381448989e-05;9,46507890431585e-06;2,11458433244162e-05;8,27977296556565e-06;2,18830245539329e-05;2,55046164264714e-05;1,80080727936944e-05;1,77345090949585e-05;1,25802602270214e-05;1,8367225707381e-05;1,38922087766091e-05;6,53280498718179e-05;4,24572248231299e-05;2,96198502647929e-05;1,07477311445503e-05;4,87258776141317e-05;8,17179602745026e-06;1,50370461689521e-05;8,51734927950771e-06;3,94794768937289e-05;1,70358670126962e-05;2,31218584953858e-05;3,04726300882706e-05;2,66306607534983e-05;1,10884227212714e-05;7,23230498358027e-06;6,30209738092986e-06;1,73367076786177e-05;1,18870468231418e-05;2,50435050860937e-06;5,83368960305117e-06;1,03743713841481e-05;1,80537345438599e-06;1,25299700719086e-05;8,77441487986449e-06;1,00740450904305e-05;6,99207427364256e-06;1,02418524780244e-05
2,10130309335853e-05;3,70364955613747e-05;2,82822419522895e-05;2,66508907064944e-05;6,26526341264916e-06;1,13623495689418e-05;1,45401058178306e-05;1,30262660221927e-05;9,28944809311217e-06;2,88545658252914e-06;5,05335287658524e-06;2,09601687545894e-05;5,48935756423064e-06;1,08950751508537e-05;3,06057686476946e-06;3,47834305072048e-06;1,18225672076168e-05;2,44852128865396e-05;1,3974495853495e-05;6,1863740238957e-06;1,31646089082385e-05;2,06326452741515e-05;9,25847766344577e-06;1,0527643893021e-05;1,4542700855982e-05;9,48837863336052e-06;2,11958486601617e-05;8,30065254097247e-06;2,19326852271618e-05;2,5562093141217e-05;1,80524620932174e-05;1,7772681712122e-05;1,26007621268214e-05;1,84089678137993e-05;1,39242383083439e-05;6,54751545050813e-05;4,2542560875709e-05;2,96905860681984e-05;1,07739735516492e-05;4,88396446466654e-05;8,1922630040968e-06;1,50736586133326e-05;8,53823221155186e-06;3,95721217482299e-05;1,70764704334128e-05;2,31762030696845e-05;3,05449161879142e-05;2,66947129865383e-05;1,11149915604945e-05;7,24789638973743e-06;6,31526797307512e-06;1,73777383864439e-05;1,19142592615056e-05;2,50882046371286e-06;5,84043909396784e-06;1,03992595745047e-05;1,8101728729527e-06;1,25592684071321e-05;8,78938696823825e-06;1,00867910985357e-05;7,00406467338402e-06;1,02466684506791e-05
2,10635977979627e-05;3,71218062236453e-05;2,83510120263501e-05;2,6715873663286e-05;6,2779827503985e-06;1,13874510306451e-05;1,45769040661514e-05;1,30364097646803e-05;9,29181899619792e-06;2,8862397123689e-06;5,0607673384635e-06;2,09974685489688e-05;5,49052021086615e-06;1,09167592197838e-05;3,06206335239345e-06;3,4862667308114e-06;1,18496925233196e-05;2,45406417302095e-05;1,40058428112297e-05;6,20183916907952e-06;1,31938938937238e-05;2,06803494577348e-05;9,28091368756357e-06;1,05519299316922e-05;1,45781913075601e-05;9,51169836559658e-06;2,12458890665302e-05;8,32155100425282e-06;2,1982370393909e-05;2,5619600340306e-05;1,80968865356509e-05;1,78108820401596e-05;1,26212933201169e-05;1,8450732319797e-05;1,39562826026953e-05;6,56223255297755e-05;4,26278855426104e-05;2,97613926150274e-05;1,08002353626555e-05;4,89534744574634e-05;8,21274721557884e-06;1,51102992128924e-05;8,55913261339036e-06;3,96648209513337e-05;1,71171067435459e-05;2,32305864711204e-05;3,06172506686492e-05;2,67588102411928e-05;1,11415818311147e-05;7,26350218598813e-06;6,32844882597156e-06;1,74188031728712e-05;1,19414918847194e-05;2,51329768812946e-06;5,84719304044962e-06;1,04241685717033e-05;1,81497760939255e-06;1,25885840712812e-05;8,8043728895686e-06;1,00995495079153e-05;7,01606465393923e-06;1,02514887538882e-05
2,11141995183908e-05;3,72071654498707e-05;2,84198317910864e-05;2,67809106626091e-05;6,29071230232623e-06;1,14125753492759e-05;1,4613734647094e-05;1,30465680390008e-05;9,29419902024394e-06;2,88702578409187e-06;5,06818861110103e-06;2,1034789634518e-05;5,4916845305076e-06;1,09384532576844e-05;3,06355158323563e-06;3,4941972019777e-06;1,18768323430261e-05;2,45960988975961e-05;1,40372060451055e-05;6,21731727842818e-06;1,32231986075111e-05;2,07280805828308e-05;9,30336794324677e-06;1,05762344888361e-05;1,46137094575497e-05;9,53503807488414e-06;2,12959644810171e-05;8,34246833362353e-06;2,20320799827307e-05;2,56771379435753e-05;1,81413460676803e-05;1,78491100352725e-05;1,26418536782343e-05;1,84925191680596e-05;1,39883416028242e-05;6,57695627286126e-05;4,27131984550347e-05;2,98322699370091e-05;1,08265165423059e-05;4,90673668735808e-05;8,23324863946173e-06;1,51469679218015e-05;8,58005046269014e-06;3,97575743666379e-05;1,71577758940452e-05;2,32850086313463e-05;3,06896334382928e-05;2,68229524385386e-05;1,11681935029426e-05;7,27912235572779e-06;6,34163992437793e-06;1,7459901989638e-05;1,1968744658889e-05;2,51778219304541e-06;5,85395142977834e-06;1,04490983485679e-05;1,81978766018889e-06;1,26179170242636e-05;8,8193726239515e-06;1,01123203042879e-05;7,02807420078161e-06;1,0256313376985e-05
2,11648360298674e-05;3,72925731231021e-05;2,84887011592413e-05;2,68460016267732e-05;6,30345205412972e-06;1,1437722498214e-05;1,46505975190841e-05;1,30567408246119e-05;9,29658814906136e-06;2,88781479533403e-06;5,07561668357308e-06;2,10721319597752e-05;5,4928505198952e-06;1,09601572314681e-05;3,06504155505013e-06;3,50213445218845e-06;1,19039866294197e-05;2,4651584310361e-05;1,4068585511122e-05;6,23280833471025e-06;1,32525230092714e-05;2,07758385834448e-05;9,32584040400891e-06;1,06005575370707e-05;1,46492552639653e-05;9,55839773517433e-06;2,13460748413574e-05;8,36340450737442e-06;2,20818139224944e-05;2,57347058712026e-05;1,81858406361711e-05;1,78873656545606e-05;1,2662443074806e-05;1,85343283011252e-05;1,40204152521732e-05;6,59168658852572e-05;4,27984992446307e-05;2,99032180663626e-05;1,08528170552818e-05;4,91813217233552e-05;8,25376725334338e-06;1,5183664694248e-05;8,60098573684315e-06;3,98503818587995e-05;1,71984778360442e-05;2,33394694822465e-05;3,07620644049895e-05;2,68871394999288e-05;1,11948265458999e-05;7,29475688242819e-06;6,35484125315672e-06;1,75010347886487e-05;1,19960175502577e-05;2,52227398971036e-06;5,86071424922255e-06;1,04740488780283e-05;1,82460302183901e-06;1,26472672261019e-05;8,83438615151341e-06;1,01251034734288e-05;7,04009329939617e-06;1,02611423092831e-05
2,12155072675053e-05;3,73780291266993e-05;2,85576200437371e-05;2,69111464782169e-05;6,31620199151048e-06;1,14628924508895e-05;1,46874926406516e-05;1,30669281007355e-05;9,29898636649852e-06;2,888606743736e-06;5,08305154486225e-06;2,11094954734197e-05;5,49401817593017e-06;1,09818711081483e-05;3,06653326554773e-06;3,51007846944618e-06;1,19311553452477e-05;2,47070978903107e-05;1,40999811653511e-05;6,24831232073674e-06;1,32818670586334e-05;2,0823623393736e-05;9,3483310434314e-06;1,06248990490303e-05;1,46848286849094e-05;9,58177732045534e-06;2,13962200853716e-05;8,38435950380491e-06;2,2131572142221e-05;2,57923040434891e-05;1,82303701881038e-05;1,79256488532075e-05;1,2683061383276e-05;1,85761596603064e-05;1,40525034944331e-05;6,60642347840977e-05;4,28837875435156e-05;2,99742370359281e-05;1,08791368664697e-05;4,92953388338501e-05;8,27430303486892e-06;1,52203894834431e-05;8,62193841250776e-06;3,99432432913949e-05;1,72392125207497e-05;2,33939689558045e-05;3,08345434770309e-05;2,69513713468464e-05;1,1221480929935e-05;7,31040574955573e-06;6,36805279717281e-06;1,75422015218572e-05;1,20233105251163e-05;2,52677308945569e-06;5,86748148616105e-06;1,0499020132998e-05;1,82942369084174e-06;1,26766346368897e-05;8,84941345242362e-06;1,01378990012395e-05;7,05212193532935e-06;1,02659755401141e-05
2,12662131666495e-05;3,74635333441641e-05;2,86265883577689e-05;2,69763451394194e-05;6,32896210016599e-06;1,14880851805886e-05;1,47244199702613e-05;1,30771298470338e-05;9,30139365642551e-06;2,88940162693792e-06;5,09049318404374e-06;2,11468801239866e-05;5,49518749538262e-06;1,10035948547952e-05;3,06802671243446e-06;3,51802924174421e-06;1,19583384533624e-05;2,47626395594544e-05;1,41313929639911e-05;6,26382921933479e-06;1,33112307153586e-05;2,0871434947909e-05;9,37083983512857e-06;1,06492589975311e-05;1,47204296785474e-05;9,60517680475311e-06;2,1446400151018e-05;8,40533330128596e-06;2,21813545710554e-05;2,58499323809418e-05;1,82749346704938e-05;1,79639595879026e-05;1,27037084791618e-05;1,86180131885974e-05;1,40846062735619e-05;6,62116692095474e-05;4,29690629842817e-05;3,00453268791353e-05;1,09054759406036e-05;4,9409418033482e-05;8,29485596171513e-06;1,52571422437727e-05;8,64290846735793e-06;4,00361585290896e-05;1,7279979899395e-05;2,34485069841837e-05;3,0907070562961e-05;2,70156479009796e-05;1,12481566250843e-05;7,32606894062262e-06;6,38127454129859e-06;1,7583402141318e-05;1,2050623549799e-05;2,53127950370891e-06;5,87425312794338e-06;1,05240120865241e-05;1,83424966370423e-06;1,27060192168628e-05;8,86445450692001e-06;1,01507068734884e-05;7,06416009412016e-06;1,02708130588541e-05
2,13169536626363e-05;3,75490856593418e-05;2,86956060145181e-05;2,70415975330459e-05;6,34173236588283e-06;1,15133006608515e-05;1,47613794665578e-05;1,30873460427546e-05;9,30381000275797e-06;2,89019944258846e-06;5,09794159019066e-06;2,11842858602376e-05;5,49635847511815e-06;1,10253284385718e-05;3,06952189341332e-06;3,52598675714264e-06;1,19855359167094e-05;2,48182092400065e-05;1,41628208633476e-05;6,27935901341313e-06;1,33406139394228e-05;2,09192731804267e-05;9,39336675277459e-06;1,06736373552574e-05;1,47560582031435e-05;9,62859616213729e-06;2,14966149763793e-05;8,42632587818285e-06;2,22311611383879e-05;2,59075908042849e-05;1,83195340304854e-05;1,80022978155395e-05;1,27243842380361e-05;1,86594595494145e-05;1,41167235337782e-05;6,63591689469611e-05;4,3054325199952e-05;3,01164876299897e-05;1,09318342427877e-05;4,95235591514954e-05;8,31542601161533e-06;1,52939229294473e-05;8,66389587876757e-06;4,01291274371824e-05;1,7320779923356e-05;2,35030834996059e-05;3,09796455714294e-05;2,70799690841201e-05;1,12748536014042e-05;7,34174643915378e-06;6,39450647049263e-06;1,76246365991299e-05;1,20779565907366e-05;2,53579324394328e-06;5,88102916197634e-06;1,05490247116317e-05;1,83908093693584e-06;1,27354209262792e-05;8,87950929517702e-06;1,01635270759958e-05;7,07620776146969e-06;1,02756548549156e-05
2,13677286910774e-05;3,76346859563777e-05;2,87646729275242e-05;2,71069035819071e-05;6,35451277445147e-06;1,15385388650901e-05;1,47983710882074e-05;1,30975766677379e-05;9,30623538944317e-06;2,89100018833733e-06;5,10539675241515e-06;2,12217126313942e-05;5,49753111204115e-06;1,10470718267566e-05;3,07101880632428e-06;3,53395100368937e-06;1,20127476983346e-05;2,48738068544215e-05;1,41942648198746e-05;6,29490168583948e-06;1,33700166906747e-05;2,09671380258858e-05;9,41591177009254e-06;1,06980340950779e-05;1,47917142170489e-05;9,65203536674612e-06;2,15468644997224e-05;8,44733721294355e-06;2,2280991773797e-05;2,59652792344803e-05;1,83641682153459e-05;1,80406634921932e-05;1,27450885366767e-05;1,87013562254357e-05;1,41488552195737e-05;6,65067337822221e-05;4,31395738240946e-05;3,0187719323067e-05;1,09582117379712e-05;4,96377620163377e-05;8,33601316232143e-06;1,53307314944281e-05;8,68490062398496e-06;4,02221498803554e-05;1,73616125440873e-05;2,35576984345531e-05;3,10522684114394e-05;2,71443348183507e-05;1,13015718290688e-05;7,35743822874284e-06;6,4077485697256e-06;1,76659048475463e-05;1,21053096144344e-05;2,54031432176277e-06;5,88780957570668e-06;1,05740579814732e-05;1,84391750705747e-06;1,27648397255745e-05;8,89457779760165e-06;1,0176359594673e-05;7,08826492290155e-06;1,02805009178052e-05
2,14185381876356e-05;3,77203341196105e-05;2,88337890104045e-05;2,71722632088634e-05;6,36730331167396e-06;1,15637997669174e-05;1,48353947939558e-05;1,31078217011284e-05;9,30866980045883e-06;2,89180386183956e-06;5,11285865983954e-06;2,12591603861022e-05;5,49870540297526e-06;1,10688249866502e-05;3,07251744876593e-06;3,54192196945643e-06;1,20399737613713e-05;2,49294323252132e-05;1,42257247900372e-05;6,310457219576e-06;1,33994389291491e-05;2,10150294189932e-05;9,43847486083717e-06;1,07224491898632e-05;1,48273976786826e-05;9,6754943927233e-06;2,15971486593323e-05;8,46836728400306e-06;2,23308464069492e-05;2,60229975925453e-05;1,84088371723896e-05;1,8079056575042e-05;1,27658212535376e-05;1,87432748981065e-05;1,41810012756877e-05;6,66543635015895e-05;4,32248084906745e-05;3,02590219935695e-05;1,09846083911946e-05;4,97520264580852e-05;8,35661739164844e-06;1,53675678931495e-05;8,70592268050049e-06;4,03152257245334e-05;1,74024777130843e-05;2,36123517214857e-05;3,11249389919878e-05;2,72087450257525e-05;1,13283112782236e-05;7,37314429292859e-06;6,42100082396706e-06;1,7707206838797e-05;1,21326825874129e-05;2,54484274880686e-06;5,8945943565885e-06;1,05991118691534e-05;1,84875937058608e-06;1,27942755751784e-05;8,90965999436608e-06;1,01892044153986e-05;7,10033156412702e-06;1,02853512368863e-05
2,14693820881852e-05;3,78060300337205e-05;2,89029541770229e-05;2,72377579019744e-05;6,38010396340571e-06;1,15890833398092e-05;1,48724505425995e-05;1,31180811227282e-05;9,31111321982017e-06;2,89261046075174e-06;5,12032730158221e-06;2,12966290735769e-05;5,49988134474218e-06;1,10905878856761e-05;3,07401781851548e-06;3,54989964255321e-06;1,20672140690367e-05;2,49850855751985e-05;1,4257200730484e-05;6,32602559758402e-06;1,34288806150684e-05;2,10629472946625e-05;9,46105599884635e-06;1,0746882612573e-05;1,48631085465461e-05;9,69897321429613e-06;2,16474673937339e-05;8,48941606987696e-06;2,2380724967786e-05;2,60807457998353e-05;1,84535408490776e-05;1,8117477020068e-05;1,27865822675442e-05;1,87852155101793e-05;1,42131616471415e-05;6,68020578920651e-05;4,3310028834203e-05;3,03303956772364e-05;1,10110241676809e-05;4,9866352305803e-05;8,37723867744022e-06;1,54044320796953e-05;8,72696202569093e-06;4,04083548348265e-05;1,74433753819709e-05;2,36670432931547e-05;3,11976572224688e-05;2,72731996287443e-05;1,13550719191565e-05;7,38886461536025e-06;6,43426321825924e-06;1,77485425252956e-05;1,21600754763115e-05;2,54937853681068e-06;5,90138349213981e-06;1,06241863479122e-05;1,85360652405309e-06;1,28237284357015e-05;8,92475586594978e-06;1,02020615241025e-05;7,11240767085835e-06;1,02902058016691e-05
2,1520260328783e-05;3,78917735837649e-05;2,89721683414939e-05;2,73033837230009e-05;6,3929147155133e-06;1,16143895574611e-05;1,49095382930504e-05;1,31283549122711e-05;9,31356563157394e-06;2,89341998273512e-06;5,12780266682353e-06;2,13341186434415e-05;5,50105893417367e-06;1,1112360491342e-05;3,07551991345145e-06;3,55788401110332e-06;1,20944685846579e-05;2,50407665273793e-05;1,42886925979677e-05;6,34160680287831e-06;1,34583417085325e-05;2,11108915879593e-05;9,48365515797e-06;1,07713343362787e-05;1,48988467792427e-05;9,72247180573773e-06;2,16978206415681e-05;8,51048354912329e-06;2,24306273863946e-05;2,61385237778684e-05;1,84982791929834e-05;1,81559247845537e-05;1,28073714579913e-05;1,88271780051001e-05;1,4245336279206e-05;6,69498167410594e-05;4,33952344896612e-05;3,04018404104721e-05;1,10374590325432e-05;4,9980739389813e-05;8,39787699757785e-06;1,54413240087241e-05;8,74801863724499e-06;4,05015370773658e-05;1,74843055024626e-05;2,37217730824137e-05;3,12704230124395e-05;2,73376985498803e-05;1,13818537221931e-05;7,40459917967594e-06;6,44753573764648e-06;1,77899118595206e-05;1,2187488247822e-05;2,55392169760902e-06;5,90817696990046e-06;1,06492813910466e-05;1,8584589639942e-06;1,28531982678392e-05;8,93986539270454e-06;1,02149309066979e-05;7,1244932287711e-06;1,02950646016564e-05
2,15711728454189e-05;3,79775646548978e-05;2,90414314178459e-05;2,73692163210369e-05;6,40573555398276e-06;1,16397183935871e-05;1,49466580042771e-05;1,31386430491309e-05;9,31602701980238e-06;2,8942324254548e-06;5,13528474475555e-06;2,13716290447044e-05;5,50223816838185e-06;1,11341427712728e-05;3,07702373117013e-06;3,56587506324664e-06;1,21217372716427e-05;2,50964751049839e-05;1,43202003493727e-05;6,35720081848671e-06;1,34878221699382e-05;2,11588622341489e-05;9,50627231212963e-06;1,07958043338366e-05;1,49346123354309e-05;9,74599014135449e-06;2,17482083415949e-05;8,53156970028682e-06;2,2480553593118e-05;2,61963314483913e-05;1,85430521517502e-05;1,81943998253584e-05;1,28281887056702e-05;1,88691623259495e-05;1,42775251174323e-05;6,70976398369574e-05;4,34804250925272e-05;3,04733562301894e-05;1,1063912951165e-05;5,00951875410331e-05;8,41853232999526e-06;1,54782436345693e-05;8,76909249250655e-06;4,05947723187366e-05;1,75252680263708e-05;2,37765410221985e-05;3,13432362715724e-05;2,74022417118272e-05;1,14086566576963e-05;7,42034796956956e-06;6,46081836729693e-06;1,78313147940009e-05;1,22149208687387e-05;2,55847224309022e-06;5,91497477741994e-06;1,0674396971833e-05;1,86331668694987e-06;1,28826850322982e-05;8,9549885550791e-06;1,02278125492358e-05;7,13658822364647e-06;1,02999276264515e-05
2,16221195744479e-05;3,80634031325816e-05;2,91107433205576e-05;2,74355971479945e-05;6,41856646468122e-06;1,16650698217859e-05;1,49838096352477e-05;1,31489455131497e-05;9,31849736861764e-06;2,89504778657806e-06;5,14277352457182e-06;2,14091602269387e-05;5,50341904402987e-06;1,11559346930809e-05;3,07852926949143e-06;3,57387278714898e-06;1,21490200934999e-05;2,51522112312917e-05;1,43517239415962e-05;6,37280762747207e-06;1,35173219595837e-05;2,12068591685202e-05;9,52890743529088e-06;1,08202925784849e-05;1,49704051738794e-05;9,76952819548415e-06;2,17986304326558e-05;8,55267450198862e-06;2,25305035183162e-05;2,62541687332263e-05;1,85878596730956e-05;1,82329020998952e-05;1,28490338927197e-05;1,89111684166051e-05;1,43097281076184e-05;6,72455269680258e-05;4,35656002787648e-05;3,05449431739318e-05;1,10903858888134e-05;5,02096965905947e-05;8,4392046526564e-06;1,55151909121219e-05;8,79018356935418e-06;4,06880604256348e-05;1,7566262905515e-05;2,38313470456122e-05;3,14160969097917e-05;2,74668290374478e-05;1,14354806960907e-05;7,43611096871302e-06;6,47411109226864e-06;1,78727512813455e-05;1,22423733058386e-05;2,56303018523117e-06;5,92177690232264e-06;1,0699533063648e-05;1,86817968946213e-06;1,29121886899679e-05;8,97012533353519e-06;1,02407064375648e-05;7,14869264123853e-06;1,03047948656181e-05
2,16731004523134e-05;3,81492889026245e-05;2,91801039642403e-05;2,7502031699669e-05;6,43140743358531e-06;1,16904438157898e-05;1,50209931450625e-05;1,31592622841567e-05;9,32097666217105e-06;2,89586606377795e-06;5,15026899548e-06;2,14467121398785e-05;5,50460155805478e-06;1,11777362245358e-05;3,08003652623208e-06;3,58187717099084e-06;1,21763170138122e-05;2,52079748298934e-05;1,43832633317248e-05;6,38842721293164e-06;1,35468410379511e-05;2,12548823266051e-05;9,55156050146411e-06;1,08447990434065e-05;1,50062252534046e-05;9,79308594253861e-06;2,18490868537883e-05;8,57379793289567e-06;2,25804770926333e-05;2,63120355544891e-05;1,86327017048843e-05;1,8271431565042e-05;1,28699069012619e-05;1,89531962205861e-05;1,43419451958458e-05;6,73934779234055e-05;4,36507596848662e-05;3,06166012798373e-05;1,11168778109499e-05;5,03242663695083e-05;8,45989394357233e-06;1,55521657959376e-05;8,81129184538092e-06;4,07814012646995e-05;1,76072900918603e-05;2,38861910859321e-05;3,1489004837253e-05;2,75314604498069e-05;1,14623258078841e-05;7,45188816084849e-06;6,48741389772642e-06;1,7914221274288e-05;1,22698455260238e-05;2,56759553610492e-06;5,92858333224128e-06;1,07246896399386e-05;1,87304796808519e-06;1,29417092018075e-05;8,98527570862859e-06;1,02536125577621e-05;7,16080646736504e-06;1,03096663086769e-05
2,1724115415433e-05;3,82352218510393e-05;2,92495132634637e-05;2,75685198957745e-05;6,44425844674403e-06;1,17158403495099e-05;1,50582084929068e-05;1,31695933414734e-05;9,32346488464437e-06;2,89668725472983e-06;5,1577711467648e-06;2,14842847328845e-05;5,50578570745625e-06;1,11995473334774e-05;3,08154549901724e-06;3,58988820299397e-06;1,22036279962741e-05;2,52637658245386e-05;1,44148184769267e-05;6,40405955801293e-06;1,35763793655906e-05;2,13029316441165e-05;9,57423148471084e-06;1,08693237016465e-05;1,50420725329284e-05;9,81666335694916e-06;2,18995775441142e-05;8,59493997165337e-06;2,26304742469089e-05;2,63699318344697e-05;1,86775781950468e-05;1,83099881780998e-05;1,28908076145024e-05;1,89952456816629e-05;1,43741763284611e-05;6,75414924930246e-05;4,37359029478438e-05;3,06883305866352e-05;1,11433886829881e-05;5,04388967098005e-05;8,48060018078845e-06;1,55891682408141e-05;8,83241729826776e-06;4,08747947033454e-05;1,76483495374615e-05;2,39410730764628e-05;3,15619599641764e-05;2,75961358720323e-05;1,14891919635847e-05;7,46767952971385e-06;6,50072676890238e-06;1,79557247255726e-05;1,22973374962659e-05;2,5721683078466e-06;5,93539405482493e-06;1,07498666741153e-05;1,87792151937112e-06;1,29712465287944e-05;9,00043966083567e-06;1,02665308958495e-05;7,17292968782901e-06;1,03145419453036e-05
2,17751644006987e-05;3,83212018642579e-05;2,93189711334111e-05;2,76350616559507e-05;6,45711949012825e-06;1,17412593966994e-05;1,50954556379974e-05;1,31799386653936e-05;9,32596202025102e-06;2,89751135711218e-06;5,16527996766393e-06;2,15218779563741e-05;5,50697148898342e-06;1,12213679878207e-05;3,08305618584597e-06;3,59790587137526e-06;1,22309530046611e-05;2,53195841391789e-05;1,44463893344851e-05;6,41970464586572e-06;1,3605936903308e-05;2,1351007056875e-05;9,59692035914085e-06;1,08938665266894e-05;1,50779469714535e-05;9,84026041323385e-06;2,19501024429539e-05;8,61610059703935e-06;2,26804949121099e-05;2,64278574956709e-05;1,87224890916727e-05;1,83485718958123e-05;1,29117359177191e-05;1,90373167432563e-05;1,44064214520667e-05;6,76895704670024e-05;4,38210297051629e-05;3,07601311336783e-05;1,11699184704954e-05;5,05535874427794e-05;8,50132334239078e-06;1,56261982012278e-05;8,85355990547426e-06;4,09682406083891e-05;1,76894411944468e-05;2,39959929508313e-05;3,16349622012311e-05;2,76608552276197e-05;1,15160791338511e-05;7,48348505910293e-06;6,51404969096825e-06;1,79972615881379e-05;1,23248491835849e-05;2,57674851268901e-06;5,94220905779574e-06;1,07750641397766e-05;1,8828003398884e-06;1,30008006321528e-05;9,01561717077732e-06;1,02794614377782e-05;7,18506228859863e-06;1,03194217651704e-05
2,18262473447787e-05;3,84072288286684e-05;2,93884774889642e-05;2,77016568998605e-05;6,46999054984309e-06;1,17667009311716e-05;1,51327345395663e-05;1,31902982354391e-05;9,32846805324181e-06;2,89833836860852e-06;5,17279544747359e-06;2,15594917596398e-05;5,50815889975123e-06;1,12431981555656e-05;3,08456858427676e-06;3,60593016438862e-06;1,2258292002842e-05;2,5375429697928e-05;1,44779758617806e-05;6,43536245969354e-06;1,36355136115924e-05;2,13991085008223e-05;9,61962709891191e-06;1,09184274916715e-05;1,51138485280475e-05;9,86387708589591e-06;2,20006614896552e-05;8,63727978776857e-06;2,27305390193865e-05;2,64858124607327e-05;1,87674343428295e-05;1,83871826765013e-05;1,29326916952771e-05;1,90794093503387e-05;1,44386805135415e-05;6,78377116360969e-05;4,39061395948838e-05;3,08320029608494e-05;1,11964671390921e-05;5,06683384018114e-05;8,52206340651119e-06;1,56632556327712e-05;8,87471964535488e-06;4,10617388482737e-05;1,77305650149855e-05;2,40509506426118e-05;3,17080114590183e-05;2,77256184400238e-05;1,15429872893133e-05;7,49930473282898e-06;6,5273826492223e-06;1,80388318148822e-05;1,23523805550628e-05;2,58133616294394e-06;5,94902832887651e-06;1,080028201044e-05;1,88768442619996e-06;1,30303714730286e-05;9,03080821910023e-06;1,0292404169704e-05;7,19720425545643e-06;1,03243057579371e-05
2,18773641847177e-05;3,8493302631332e-05;2,9458032245502e-05;2,77683055477445e-05;6,48287161198348e-06;1,17921649269829e-05;1,51700451570621e-05;1,32006720314923e-05;9,33098296789662e-06;2,89916828690393e-06;5,18031757550466e-06;2,15971260931161e-05;5,50934793653278e-06;1,12650378047989e-05;3,08608269220215e-06;3,61396107030689e-06;1,22856449547799e-05;2,5431302425129e-05;1,45095780163093e-05;6,45103298270792e-06;1,36651094513795e-05;2,14472359121793e-05;9,64235167822878e-06;1,09430065700238e-05;1,51497771618737e-05;9,88751334955032e-06;2,20512546238095e-05;8,65847752266249e-06;2,27806065001303e-05;2,65437966525811e-05;1,88124138968376e-05;1,84258204774556e-05;1,29536748339072e-05;1,91215234468237e-05;1,44709534600273e-05;6,79859157919004e-05;4,39912322555674e-05;3,09039461086804e-05;1,12230346544318e-05;5,07831494196696e-05;8,54282035132576e-06;1,57003404901855e-05;8,89589649548425e-06;4,11552892910406e-05;1,77717209514341e-05;2,41059460856498e-05;3,17811076485315e-05;2,77904254330235e-05;1,15699164007145e-05;7,51513853472778e-06;6,54072562895306e-06;1,80804353588866e-05;1,23799315778876e-05;2,58593127099477e-06;5,95585185583174e-06;1,08255202597526e-05;1,89257377488322e-06;1,30599590127773e-05;9,04601278644254e-06;1,03053590776722e-05;7,20935557437401e-06;1,03291939132876e-05
2,19285148576301e-05;3,85794231592365e-05;2,95276353184852e-05;2,78350075195424e-05;6,49576266261566e-06;1,18176513579747e-05;1,52073874498412e-05;1,32110600334663e-05;9,33350674852842e-06;2,90000110968826e-06;5,18784634110034e-06;2,16347809068724e-05;5,5105385962532e-06;1,12868869036467e-05;3,08759850742848e-06;3,6219985774201e-06;1,23130118245275e-05;2,54872022452185e-05;1,45411957556285e-05;6,4667161981933e-06;1,36947243836114e-05;2,14953892271322e-05;9,66509407135217e-06;1,09676037352112e-05;1,51857328321738e-05;9,91116917879173e-06;2,21018817850066e-05;8,67969378054373e-06;2,28306972857579e-05;2,66018099941784e-05;1,88574277019685e-05;1,84644852562534e-05;1,29746852201992e-05;1,91636589771157e-05;1,45032402389447e-05;6,81341827258899e-05;4,40763073262923e-05;3,09759606183169e-05;1,12496209822493e-05;5,08980203293104e-05;8,56359415503028e-06;1,57374527286462e-05;8,91709043382343e-06;4,12488918047136e-05;1,78129089560943e-05;2,41609792138151e-05;3,18542506807978e-05;2,78552761304216e-05;1,15968664388014e-05;7,53098644863128e-06;6,55407861542856e-06;1,81220721732179e-05;1,24075022192291e-05;2,59053384932005e-06;5,96267962645656e-06;1,08507788613771e-05;1,89746838251184e-06;1,30895632127861e-05;9,06123085346166e-06;1,03183261477318e-05;7,22151623134265e-06;1,03340862209496e-05
